SampleID	unclassified	Methylobacillus	Polaromonas	Fusibacter	Actinomycetospora	Herminiimonas	Taibaiella	Aggregatibacter	Caulobacter	Eubacterium	Tumebacillus	Xanthobacter	Rhodovulum	Planococcus	Azohydromonas	Afipia	Tardiphaga	Rothia	Bdellovibrio	Ferruginibacter	Kinneretia	Pseudoxanthomonas	Parvimonas	Fluviicoccus	Sedimentibacter	Agromyces	Ruminococcus	Flavobacterium	Klebsiella	Methylosinus	Belnapia	Mesorhizobium	Pedobacter	Trichococcus	Agreia	Caenimonas	Confluentibacter	Paraburkholderia	Mycolicibacterium	Tepidicella	Thermovibrio	Turicibacter	Testudinibacter	Lysinibacillus	Escherichia	Pseudescherichia	Dermabacter	Austwickia	Microlunatus	Oceanisphaera	Raoultella	Lactococcus	Nocardioides	Sinorhizobium	Oryzobacter	Barrientosiimonas	Rahnella	Pseudochelatococcus	Geothrix	Tissierella	Tellurimicrobium	Gallibacterium	Pedomicrobium	Gaiella	Gordonia	Sphingomonas	Nordella	Brachybacterium	Fenollaria	Luteibacter	Leuconostoc	Bacteroides	Rufibacter	Methylocapsa	Streptococcus	Ampullimonas	Lactobacillus	Fermentimonas	Rhizobium	Leclercia	Ilumatobacter	Sulfurisoma	Peptoniphilus	Spirosoma	Alkanindiges	Chryseobacterium	Faecalibacterium	Zhizhongheella	Nitrospira	Jeotgalicoccus	Herbiconiux	Nakamurella	Yokenella	Delftia	Dactylosporangium	Schaalia	Chelatococcus	Marinospirillum	Actinomyces	Fusicatenibacter	Amycolatopsis	Carbophilus	Methylovirgula	Dokdonella	Geobacter	Elizabethkingia	Shinella	Flavihumibacter	Pseudoclavibacter	Neisseria	Beutenbergia	Gemella	Nitriliruptor	Exiguobacterium	Sphingosinicella	Ottowia	Giesbergeria	Salinivibrio	Candidatus	Enteractinococcus	Solirubrobacter	Fodinibacter	Micrococcus	Aliidiomarina	Aeromicrobium	Acinetobacter	Simplicispira	Alcaligenes	Oceanotoga	Thiobacillus	Thauera	Phenylobacterium	Dermacoccus	Peptostreptococcus	Niabella	Pseudochrobactrum	Salinibacterium	Pelobacter	Porphyromonas	Diaphorobacter	Atopobium	Gardnerella	Agrobacterium	Aurantimicrobium	Stenotrophomonas	Hydrogenophaga	Erwinia	Parvibaculum	Beijerinckia	Uruburuella	Alloiococcus	Aquamicrobium	Psychrobacter	Xenophilus	Zoogloea	Amaricoccus	Reyranella	Ornithinibacter	Jeotgalibaca	Kineococcus	Leptothrix	Intrasporangium	Campylobacter	Vagococcus	Aerococcus	Roseburia	Prevotella	Geobacillus	Halomonas	Azoarcus	Aeromonas	Ignatzschineria	Cedecea	Facklamia	Lysobacter	Bosea	Atopostipes	Mycoplana	Ideonella	Couchioplanes	Shewanella	Roseomonas	Clostridium	Devosia	Caldimonas	Janthinobacterium	Paeniglutamicibacter	Moraxella	Enterobacter	Niveispirillum	Frankia	Oryzomicrobium	Acidothermus	Dorea	Actinoplanes	Methylobacterium	Thermus	Empedobacter	Aureimonas	Rhodoplanes	Pseudarcicella	Oryzihumus	Arcobacter	Kocuria	Paenibacillus	Algoriphagus	Methylocella	Nocardiopsis	Anaerococcus	Pseudoalteromonas	Azovibrio	Oceanicella	Stella	Nitrosomonas	Variibacter	Veillonella	Aminobacter	Mycobacterium	Thermomonas	Nitrincola	Mycoplasma	Longivirga	Dietzia	Defluviimonas	Asprobacter	Novosphingobium	Ensifer	Oxalicibacterium	Fermentibacillus	Finegoldia	Staphylococcus	Bifidobacterium	Tianweitania	Pseudomonas	Ileibacterium	Azospirillum	Taonella	Tatumella	Sulfuritalea	Lawsonella	Serratia	Methylibium	Dolosigranulum	Vibrio	Agathobaculum	Lawsonia	Carnobacterium	Domibacillus	Bacillus	Aquihabitans	Helicobacter	Xanthomonas	Kitasatospora	Arenimonas	Methylobacter	Terrimonas	Cronobacter	Georgfuchsia	Calidifontibacter	Pantoea	Methylorubrum	Sphingopyxis	Phycicoccus	Arthrobacter	Propionivibrio	Rouxiella	Bradyrhizobium	Tsukamurella	Nitratireductor	Nibribacter	Burkholderia	Ercella	Krasilnikovia	Myroides	Collinsella	Macellibacteroides	Sphingorhabdus	Sediminibacterium	Brevundimonas	Pseudorhodoplanes	Rhodopseudomonas	Methylocystis	Sphingobacterium	Cellulomonas	Proteiniclasticum	Microbacterium	Noviherbaspirillum	Labedella	Brevibacterium	Stenotrophobacter	Altererythrobacter	Corynebacterium	Castellaniella	Sphingobium	Leucobacter	Piscinibacter	Kluyvera	Psychrilyobacter	Acidovorax	Desulfovibrio	Vogesella	Rhodobacter	Cloacibacterium	Yimella	Blautia	Plantactinospora	Conyzicola	Microvirga	Actinotalea	Tepidimonas	Cupriavidus	Streptomyces	Klugiella	Haemophilus	Romboutsia	Coralloluteibacterium	Nocardia	Rodentibacter	Blastomonas	Bavariicoccus	Dyadobacter	Megamonas	Azospira	Hafnia	Micromonospora	Rubellimicrobium	Modestobacter	Cumulibacter	Methylotenera	Blastochloris	Vitreoscilla	Rubrivivax	Comamonas	Helcobacillus	Morganella	Terrimicrobium	Gemmatimonas	Dyella	Fusobacterium	Rhizobacter	Pseudarthrobacter	Variovorax	Alkalibacterium	Kineosporia	Melaminivora	Luteimonas	Aquabacterium	Coprococcus	Acetoanaerobium	Rhodoferax	Geofilum	Monashia	Adhaeribacter	Parabacteroides	Legionella	Enterococcus	Paenalcaligenes	Cutibacterium	Ralstonia	Alcanivorax	Angustibacter	Weissella	Limnohabitans	Rickettsia	Petrimonas	Pectobacterium	Glutamicibacter	Mobilicoccus	Blastococcus	Methylomonas	Hyphomicrobium	Dechloromonas	Paucibacter	Fluviicola	Knoellia	Pandoraea	Caldibacillus	Bauldia	Frederiksenia	Kineothrix	Anoxybacillus	Paracoccus	Rhodocyclus	Achromobacter	Pseudonocardia	Granulicatella	Lapillicoccus	Citrobacter	Salipaludibacillus	Brucella	Chroococcidiopsis	Verrucomicrobium	Massilia	Falsirhodobacter	Piscicoccus	Defluviicoccus	Sporosarcina	Pelomonas	Alishewanella	Advenella	Marmoricola	Buttiauxella	Prosthecomicrobium	Rivibacter	Erysipelothrix	Skermanella	Cruoricaptor	Luteipulveratus
Underarm_1_16S	0.003283302	0	0	0	0	0	0	0.000175891	0.004485225	0	0	0	0	0	0	0	0	0.000234522	0	0	0.000146576	0	0	0	0	0	0	0.002022749	0	0	0	0	0	0	0	0	0	0.002814259	0	0	0	0	0	0	0	0	0	0	0	0	0.000381098	0.000556989	0	0	0	0	0	0	0	0.001700281	0	0	0	0	0	0.00592167	0	0.001934803	0	0	0	0	0	0	0.002403846	0.00073288	0.004250704	0	0	0	0	0	0.001348499	0	0	0	0	0	0.000469043	0	0	0	0	0	0	0	0	0	0.009029081	0	0	0	0	0	0	0	0	0	0	0	0	0.000850141	0	0	0	0	0	0.007152908	0	0	0	0	0.000439728	0	0	0.006420028	0	0	0	0	0	0.001964118	0.050510084	0	0	0	0	0	0.002022749	0	0.000556989	0.00079151	0	0	0.001143293	0	0	0	0	0.041950047	0	0	0.000117261	0	0	0	0	0	0	0	0	0	0	0.000175891	0	0	0	0	0.010553471	0	0	0	0	0	0	0	0	0	0	0	0	0.006361398	0.000234522	0	0	0	0	0.037406191	0.000498358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004485225	0	0	0	0	0.000469043	0	0	0	0	0	0	0	0	0	0	0.003400563	0	0	0	0	0	0.000146576	0	0	0	0.000381098	0.679057223	0	0	0.004338649	0	0	0	0	0.000146576	0	0.001670966	0	0	0.006244137	0	0	0	0	0.000381098	0	0	0	0	0.000146576	0.000146576	0	0	0	0.001113977	0	0	0	0	0	0	0.00225727	0	0	0	0	0	0	0	0	0	0	0	0	0.017208021	0	0.001143293	0	0	0.000820826	0	0	0	0	0	0	0	0.011784709	0	0	0	0	0.003078096	0	0.001729597	0	0	0	0	0.000117261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000879456	0	0	0	0	0	0	0	0	0.003898921	0	0	0	0	0	0	0.035940432	0	0.00152439	0	0	0	0.00152439	0	0	0	0	0	0	0	0	0	0.000938086	0	0	0	0	0	0	0	0	0	0.001729597	0	0	0	0	0	0	0	0	0.000293152	0	0	0	0	0	0	0	0.001553705	0	0	0	0	0	0	0	0	0.000234522
Underarm_10_16S	0.004351636	0	0	0	0.002205023	0	0.000481893	0.000584112	0.00046729	0	0	0.000204439	0	0	0	0	0	0	0	0	0.00046729	0	0.000452687	0	0	0	0	0.001109813	0	0	0	0.000598715	0.001985981	0.000146028	0	0	0	0	0.001153621	0	0	0	0.000496495	0	0.000248248	0	0.00010222	0	0	0	0.000321262	0.000452687	0.012850467	0	0	0.063945678	0	0	0	0	0	0	0	0	0.004818925	0.005665888	0	0	0	0.000146028	0	0	0	0	0.010952103	0	0.008338201	0	0.000146028	0	0	0	0.002132009	0	0	0.002993575	0	0.000116822	0.00036507	0	0	0	0	0	0	0	0	0	0.008148364	0	0	0	0	0.000350467	0.009973715	0	0.00010222	0	0	0.001620911	0	0.00083236	0.00036507	0	0	0.000759346	0	0.006731893	0.000321262	0	0	0	0.01260222	0	0	0.01020736	0.00010222	0	0	0	0	0.001358061	0.004658294	0	0.000584112	0	0	0	0.00046729	0.000525701	0	0	0.000204439	0	0.000700935	0.000204439	0	0	0	0.029935748	0	0	0	0	0	0.000992991	0.000146028	0	0	0	0	0.000116822	0.000116822	0	0.000146028	0	0.001168224	0.000744743	0.01176986	0	0.000321262	0	0.000715537	0	0.000963785	0.000277453	0	0.000919977	0	0	0	0.00478972	0.00026285	0.000131425	0	0	0	0.021568341	0.000963785	0	0	0.002978972	0	0	0	0.003460864	0	0	0	0	0	0	0.001504089	0.000686332	0	0	0	0	0.001431075	0	0	0	0	0	0	0	0.00046729	0.000598715	0	0.003358645	0	0	0.000131425	0	0	0.000584112	0	0	0	0.001212033	0.287018107	0	0	0.000905374	0	0.00083236	0	0	0.000189836	0.000306659	0.001416472	0	0.000350467	0.000627921	0	0	0	0	0.000540304	0.00010222	0	0	0	0	0.000292056	0.000116822	0.000335864	0	0.00129965	0.000496495	0.000861565	0.00010222	0.004205607	0	0	0.001051402	0.000146028	0	0	0	0	0	0	0	0	0	0	0	0.02426986	0	0	0.00026285	0	0	0	0.000204439	0	0	0.00026285	0.00010222	0.000146028	0.317523364	0	0	0	0.000204439	0	0	0.000248248	0	0	0.002132009	0.000554907	0	0	0	0.000175234	0	0.000423481	0	0	0	0	0.002190421	0.00010222	0	0	0.000219042	0	0	0	0	0	0	0	0.000481893	0	0	0	0	0	0	0.002789136	0	0	0	0.000978388	0	0.000861565	0	0	0	0	0	0	0.000233645	0.000219042	0	0.001022196	0.000175234	0	0	0	0	0.000189836	0.026591706	0	0.001679322	0	0	0	0	0	0	0	0	0	0.000292056	0.004453855	0	0.000116822	0.001854556	0	0	0.000131425	0.00010222	0.00010222	0	0	0	0	0.015055491	0.000131425	0	0	0.002248832	0	0	0	0	0	0.000452687	0	0	0	0.00026285	0	0	0	0	0	0.000642523	0	0	0	0.006498248	0	0.000627921
Underarm_11_16S	0.004779619	0.00029309	0	0	0	0	0	0	0.008567242	0	0	0	0	0	0	0	0	0.002412355	0	0	0	0	0	0	0.001172359	0	0	0.006177432	0	0	0	0.000180363	0.007439973	0	0	0	0	0.000360726	0.004283621	0	0	0	0.001307632	0	0	0	0	0	0.000202908	0	0	0	0	0	0	0.001149814	0	0	0.000157818	0	0	0	0	0.000112727	0	0.018667568	0	0	0	0.000811633	0	0	0	0	0.018261752	0	0.008860331	0	0.001285086	0	0	0	0	0.002615263	0	0.004080712	0	0	0.000135272	0	0.001194905	0	0	0.000112727	0	0	0.00029309	0	0.024642092	0	0.001149814	0	0	0.000112727	0.00360726	0	0	0	0	0.000135272	0	0.001375268	0.002344719	0	0	0.000135272	0	0.016570849	0	0	0	0	0	0	0	0.012264683	0	0.002186901	0	0	0	0.001668358	0	0	0	0	0	0	0.003494533	0	0	0	0	0	0.000202908	0.001307632	0	0	0	0.081253523	0	0.000405817	0	0	0	0	0	0	0	0	0	0	0	0	0.000135272	0	0	0	0.017946117	0	0.001668358	0	0	0	0.002254537	0.000225454	0	0	0	0	0	0.001465449	0.000270544	0	0	0	0	0.013707587	0.00087927	0	0	0.001487995	0	0	0	0	0	0	0	0	0	0	0.000698907	0.000495998	0	0	0	0	0.000721452	0	0	0	0	0	0	0	0	0	0	0.015759215	0	0	0	0	0	0	0	0	0	0	0.54309548	0	0	0.001983993	0	0	0.000202908	0	0	0	0.005207981	0	0	0.002795626	0	0	0	0	0.000721452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001082178	0.003291624	0	0	0	0	0	0	0	0	0	0	0	0.026445722	0	0	0	0	0	0	0	0	0	0	0	0	0.002660354	0.000789088	0.002570172	0.000135272	0	0	0	0.005140345	0.000360726	0	0.00272799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000202908	0	0	0	0.001848721	0	0	0	0	0	0	0.001668358	0	0	0.000135272	0	0.001149814	0	0	0	0	0	0.000946906	0	0	0	0	0	0	0.001871266	0	0	0.001758539	0.000901815	0	0	0	0	0	0.071559013	0	0.002840717	0	0	0	0	0	0	0.000473453	0	0	0	0	0	0.000135272	0.000969451	0	0	0	0.000247999	0	0	0	0	0	0.000180363	0.000135272	0.000135272	0.001352722	0.002682899	0	0.002660354	0	0	0	0	0.000946906	0	0	0.000315635	0	0	0	0	0	0.000180363	0	0	0	0	0	0
Underarm_12_16S	0.00696741	0	0	0	0	0	0	0	0.01213678	0	0	0	0	0	0	0	0	0	0	0	0.005811527	0	0	0	0.000642158	0	0	0.021030663	0.000160539	0	0	0.000481618	0.003820838	0	0	0	0	0.001380639	0	0.003307112	0.000642158	0	0.00423824	0.00211912	0	0	0	0	0	0	0	0	0.000706373	0	0	0.000288971	0	0	0	0	0	0	0.000160539	0.000192647	0.000128432	0.043987799	0.000642158	0	0	0	0	0	0	0	0.020356397	0	0.016599775	0	0.000128432	0	0	0	0.00166961	0	0	0.005683095	0	0	0.000513726	0	0	0.000577942	0	0	0	0	0	0	0.032846364	0	0	0	0	0.000770589	0.000481618	0	0.001348531	0	0	0.000256863	0	0.0012201	0	0	0	0.000160539	0	0.037630438	0	0	0	0	0.000256863	0	0	0.033616953	0	0	0	0.000128432	0	0.003018141	0.000353187	0	0	0	0	0	0	0.000256863	0.000128432	0	0	0	0.000256863	0.001637502	0	0	0	0.151549205	0	0.000545834	0	0	0	0.000128432	0	0	0	0	0	0	0	0.006228929	0	0	0	0	0.014031145	0	0.001862257	0	0	0	0.000128432	0.000160539	0	0	0	0	0	0.000160539	0.000802697	0.000224755	0	0	0.001830149	0.104382726	0.002151228	0	0.000321079	0.001027452	0	0	0	0	0	0	0	0	0	0	0.004206133	0	0	0	0	0	0.015187028	0	0	0	0	0	0	0	0	0	0.000160539	0.009182854	0	0	0	0	0	0.002632846	0.000128432	0	0	0	0.029892439	0	0	0.009086531	0	0.000353187	0.000481618	0	0	0.007802215	0.006646332	0	0.004430888	0.014576979	0	0	0	0.006421576	0.005747311	0	0	0	0	0	0	0.000192647	0	0	0	0	0	0	0	0.008283834	0	0.001637502	0.000481618	0	0	0	0	0	0	0	0	0	0	0	0.021126987	0	0.000288971	0.000128432	0	0	0	0	0.004462996	0	0	0	0	0.082998876	0	0	0.000192647	0	0	0	0.001733826	0	0	0.020998555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001412747	0	0	0	0	0	0	0	0.002183336	0	0	0	0	0.004687751	0	0	0.004270348	0	0	0	0	0	0.009921336	0.149686948	0	0.002408091	0	0	0	0	0	0	0.001123776	0	0	0	0	0	0.003563975	0.001380639	0	0	0	0.000128432	0	0	0	0	0	0.000481618	0	0	0.000160539	0	0	0.004077701	0	0	0	0	0	0	0	0.000642158	0.000128432	0	0	0	0	0	0	0	0	0	0	0
Underarm_13_16S	0.004550203	0	0	0	0	0	0	0	0.001097714	0	0	0	0	0	0	0	0	0	0.00010623	0	0.000584267	0	0	0	0	0	0	0.000902959	0.001416406	0	0	0	0.000194756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000336396	0	0	0	0.000743613	0.000531152	0	0	0.000265576	0	0	0	0	0	0.002089198	0	0	0	0.016341779	0	0.000230166	0	0.000495742	0.000212461	0	0	0	0.010959438	0	0.007329899	0	0.001664276	0	0	0	0.002089198	0	0	0.002903631	0	0	0.000584267	0	0	0	0	0	0	0	0	0	0.01540341	0	0	0	0	0	0.00010623	0	0	0	0	0.000779023	0	0.001876737	0	0	0	0.000407217	0	0.015261769	0	0	0	0	0.000566562	0	0	0.001982968	0	0	0	0	0	0.001841327	0.000725908	0.000212461	0	0.000177051	0	0	0.003417078	0	0.00010623	0	0	0	0	0.000354101	0	0	0	0.07059011	0	0	0.000247871	0	0	0	0	0	0	0	0	0	0.000123935	0.000371806	0	0	0	0	0.004443972	0	0	0	0.000548857	0	0	0.001504931	0.000265576	0	0	0	0.000389512	0.000194756	0.000566562	0	0	0	0	0.002230839	0.000973779	0	0	0	0	0	0	0.000300986	0	0	0.000832138	0	0.000318691	0	0.004851189	0.00010623	0	0	0	0	0.002124608	0.000513447	0.00010623	0	0	0	0	0.001168535	0	0.000318691	0	0.005931198	0	0	0	0	0	0.000141641	0	0	0	0	0.662364335	0.000141641	0	0.000442627	0	0.00010623	0.000832138	0	0.000194756	0	0.000442627	0	0	0.000194756	0	0	0	0	0.001026894	0	0	0	0	0.00010623	0.000318691	0.000194756	0	0	0	0	0	0	0	0	0	0.003417078	0.000690498	0	0	0	0	0	0	0.00010623	0	0	0	0	0.026575309	0	0	0.000177051	0	0	0.000123935	0	0.001434111	0	0	0	0	0.029974682	0	0	0	0.000177051	0.001805917	0	0	0	0	0.000123935	0	0	0	0	0	0	0	0	0	0	0	0	0.000159346	0	0	0.000177051	0	0	0	0	0.000123935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001009189	0.000796728	0	0	0	0	0	0	0	0.00129247	0	0	0.003611834	0	0	0	0	0	0	0.053788	0	0.002124608	0	0	0	0.004213806	0	0	0	0	0	0	0	0	0	0.001859032	0	0	0	0	0.00010623	0	0	0	0	0.000212461	0	0	0	0	0	0.000123935	0	0	0	0	0	0	0	0.000141641	0	0	0.000655088	0	0	0.000212461	0	0	0	0	0	0.000407217
Underarm_14_16S	0.007622845	0	0	0	0	0	0	0	0.000636633	0	0	0	0	0.000117275	0	0	0	0.000251303	0	0	0.000117275	0	0	0	0	0.000100521	0	0.000184289	0.011928496	0	0	0.000134028	0.000402084	0	0	0	0	0	0.000134028	0	0	0	0	0	0.005528657	0	0.001105731	0	0	0	0	0	0.000569619	0	0	0.000234549	0	0	0	0	0	0	0	0	0	0.001742365	0	0	0	0	0	0	0	0	0.001155992	0	0.000435591	0	0	0	0	0	0.056325286	0	0	0.000117275	0	0	0.000552866	0	0	0	0	0	0	0	0	0	0.001357034	0	0	0	0	0	0	0	0	0	0	0.000251303	0	0.000150782	0.000100521	0	0	0.000469098	0	0.001641844	0	0	0.000117275	0	0.00033507	0	0	0.001407294	0	0	0	0	0	0.000318317	0.000150782	0	0	0	0	0	0.000100521	0	0.000100521	0	0	0	0.000100521	0	0	0	0	0.006701402	0	0	0	0	0	0	0.000134028	0	0	0	0	0	0.035383404	0	0	0	0	0	0.000854429	0	0	0	0	0	0	0	0.000117275	0	0	0	0	0.00028481	0.000150782	0.000150782	0	0	0.000301563	0.003149659	0.000385331	0	0.000201042	0	0	0	0	0.000385331	0	0	0	0	0	0	0.000418838	0	0	0	0	0	0.023572182	0	0.000184289	0	0	0	0	0	0	0	0	0.000971703	0	0	0	0	0	0.00028481	0	0	0	0.005511903	0.470471946	0	0	0.000402084	0	0.000117275	0	0	0.000301563	0.006466853	0.000318317	0	0	0.00033507	0	0	0	0	0.000134028	0	0	0	0	0.000234549	0.000251303	0.000100521	0	0	0	0	0	0	0	0.000100521	0	0	0.000485852	0	0	0	0.000150782	0	0	0	0	0	0.000150782	0	0.002077435	0	0	0.000502605	0	0	0.000184289	0	0.000201042	0	0.000167535	0.000100521	0.000100521	0.312184825	0	0	0	0.000368577	0.000117275	0	0.000134028	0	0	0	0	0	0	0	0	0	0	0	0	0.000117275	0	0.000251303	0	0	0	0	0	0	0.000100521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234549	0	0.000234549	0	0.000971703	0	0	0	0	0.000167535	0.000184289	0	0.000100521	0	0	0	0	0	0	0.006198797	0	0.015731542	0	0	0	0	0	0	0	0	0	0	0.000217796	0	0.000100521	0.002429258	0	0	0	0	0.000150782	0	0	0	0	0.000519359	0	0	0.000217796	0	0	0.000100521	0	0	0	0	0.000184289	0	0	0.000368577	0	0	0	0	0.000117275	0	0	0	0	0	0	0
Underarm_15_16S	0.009163993	0	0	0	0	0	0.00012907	0.000479404	0.004369952	0.001364458	0	0	0.000424088	0	0.000221263	0	0	0.005494708	0	0	0.001954493	0	0	0	0	0	0.000755983	0.003318951	0.002913302	0	0	0.000202825	0.003116126	0	0	0	0	0	0.000350334	0	0	0	0.001456651	0.000221263	0.00280267	0	0.000313457	0.000553159	0	0.000424088	0	0.000110632	0.000571597	0	0	0.000626913	0	0	0	0.000553159	0	0	0.000958808	0.00053472	0.000165948	0.020706568	0.000202825	0.000885054	0	0.001677914	0	0.004111812	0	0	0.0253531	0	0.001309142	0	0.000147509	0	0.000110632	0	0.001622598	0	0.001696353	0.004720286	0.000553159	0.000147509	0.001051001	0	0	0.000221263	0	0	0	0.001622598	0	0	0.019489619	0.000239702	0.000737545	0	0	0	0.002157318	0	0	0	0	0.000866615	0	0.001696353	0.000608474	0.001401335	0.00106944	0.000645352	0	0.020098093	0	0	0.001014124	0	0.006582587	0	0	0.005218129	0	0	0	0	0	0.005679094	0.037061622	0	0	0.001511967	0	0.000442527	0.000921931	0	0.000239702	0	0	0	0.000295018	0.001124756	0	0	0	0.092100896	0	0	0	0	0	0	0.00012907	0	0	0.000110632	0	0	0.000424088	0.000184386	0	0.000848176	0	0.000110632	0.013220489	0	0.000995685	0.000350334	0.00213888	0	0	0.00012907	0.000645352	0	0	0.00012907	0	0.015801895	0.000516281	0.00040565	0	0	0	0.066655603	0.004111812	0	0.001364458	0.000202825	0.000295018	0	0.000313457	0.000184386	0.003558653	0	0	0.000755983	0	0.000239702	0.003484899	0.013109857	0.000110632	0	0	0	0.004904672	0	0.000184386	0	0	0	0	0	0	0.000590036	0	0.008979607	0	0	0	0.000110632	0.000165948	0.000331895	0	0	0.003540215	0.001143194	0.207784784	0	0	0.007172622	0	0.000387211	0	0	0.000460965	0.000202825	0.003927426	0	0.002526091	0.002028248	0	0	0	0	0.004959988	0	0	0	0	0.000313457	0.000350334	0.000645352	0.001143194	0	0	0.000110632	0.008776782	0.000147509	0.001936055	0	0	0.000147509	0.003116126	0.001051001	0	0	0.001475089	0	0	0.000276579	0.000350334	0	0	0	0.058948261	0	0	0.000571597	0	0.001567283	0.000276579	0	0.000460965	0	0	0.000479404	0	0.053029465	0.000958808	0	0	0.00066379	0.001032563	0.001493528	0.000442527	0	0	0.000221263	0	0	0.001143194	0	0.000848176	0	0	0	0.000424088	0.000147509	0	0	0.000165948	0.000811299	0	0	0	0	0	0.000368772	0.000110632	0	0	0	0.000110632	0	0	0.000147509	0	0	0.001087878	0	0	0	0.001475089	0	0	0.000147509	0.000239702	0	0	0.00012907	0	0.000977247	0.000202825	0.00012907	0.001677914	0	0	0	0	0	0	0.077331563	0.000442527	0.003042372	0.001567283	0	0.00053472	0	0	0	0	0	0	0	0.000442527	0	0.002157318	0.003282074	0	0.000424088	0	0	0.000387211	0.000331895	0	0.000202825	0.000460965	0.051038094	0	0	0.003171442	0.002692038	0	0.003355828	0	0	0	0	0	0	0	0.000590036	0.000792861	0	0.005752849	0	0	0.000479404	0	0	0	0.000184386	0	0.000184386
Underarm_16_16S	0.007004937	0	0	0	0	0	0.000120775	0	0.003336403	0.000679358	0	0	0	0	0.000135872	0	0	0	0	0.000105678	0.001056779	0	0	0	0	0	0	0.001841815	0.000407615	0.000166065	0	0.000513293	0.003774212	0	0	0	0	0.000694455	0.001464394	0	0	0	0.000754842	0.000166065	0.000105678	0	0.000166065	0.000181162	0	0	0	0	0.000498196	0	0	0.000543486	0.000196259	0.001056779	0	0	0	0	0.001086973	0.000135872	0.000769939	0.010114887	0.00024155	0	0	0.000301937	0	0	0	0	0.004287504	0	0.001841815	0	0.000105678	0	0.000135872	0	0.004393182	0	0	0.000468002	0	0.000271743	0.000649164	0	0	0.000498196	0.000332131	0	0.000120775	0	0.000196259	0	0.00923927	0	0	0	0	0.000105678	0.000754842	0	0	0	0	0.000317034	0	0.000226453	0.000498196	0	0.002475883	0.00028684	0	0.010492308	0	0	0.000513293	0	0.000256646	0	0.000196259	0.001766331	0	0	0	0	0	0.001736137	0.000739745	0	0	0	0	0.000226453	0.001011489	0	0.000135872	0	0	0	0.000452905	0.000362324	0	0	0	0.054273162	0	0	0	0.000105678	0	0	0.000150968	0	0	0.000271743	0	0	0.000135872	0	0	0	0	0	0.005178218	0	0.000362324	0.000211356	0	0	0	0.001751234	0.00028684	0	0	0.000135872	0	0.000196259	0.001660653	0.00052839	0	0.000166065	0.00024155	0.001464394	0.000875617	0	0.000362324	0	0.000301937	0	0.00081523	0.001902203	0	0	0	0.001630459	0	0.000301937	0.001539878	0	0	0.000618971	0	0	0.025241927	0	0.000105678	0	0	0	0	0	0.000211356	0.00028684	0	0.004378085	0	0	0	0	0.000256646	0.000166065	0.000135872	0	0	0.002234333	0.589441266	0	0	0.003774212	0	0.000362324	0	0	0.000407615	0.000392518	0.000422712	0.000120775	0	0.001570072	0	0	0.000377421	0	0.002943885	0	0	0	0	0.000150968	0.000271743	0.00110207	0	0	0	0	0.001086973	0	0.000105678	0	0	0.000679358	0.003019369	0	0	0	0	0.000317034	0.000150968	0	0	0	0	0	0.017542535	0.000135872	0	0.000271743	0	0.000120775	0.000377421	0	0	0	0.000135872	0.000211356	0	0.123099684	0.000105678	0	0	0.000558583	0.002355108	0	0.001056779	0	0	0.000150968	0	0	0	0.000105678	0.000392518	0.000120775	0	0	0	0	0	0	0.000468002	0	0	0	0.000377421	0	0	0	0	0	0.000166065	0	0	0	0	0.000226453	0	0	0.000769939	0	0	0	0.000271743	0	0	0.000332131	0.000105678	0.000362324	0	0.000271743	0	0.000226453	0.000317034	0	0.000905811	0.000120775	0	0.00024155	0	0	0.000920908	0.035069974	0	0.000513293	0	0	0.000256646	0	0.000301937	0	0	0	0	0	0.000588777	0	0.002460786	0.002264527	0	0.000120775	0.000181162	0	0.000226453	0.000603874	0	0	0	0.000920908	0	0	0.004317698	0	0.000120775	0.000634068	0.000271743	0	0	0	0	0	0	0.000271743	0	0	0	0	0.000150968	0	0	0	0	0	0	0
