SampleID	xa	ya	spp	type
FFPE_61_2	5	25	Spp	FFPE
FFPE_61_2	6	23	Spp	FFPE
FFPE_61_2	6	24	Spp	FFPE
FFPE_61_2	6	23	Spp	FFPE
FFPE_61_3	0.5	12	Spp	FFPE
FFPE_61_3	0.5	13	Spp	FFPE
FFPE_61_3	0.5	9	Spp	FFPE
FFPE_61_3	1	14	Spp	FFPE
FFPE_61_3	1	16	Spp	FFPE
FFPE_61_3	1	14	Spp	FFPE
FFPE_61_3	2	15	Spp	FFPE
FFPE_61_3	2	18	Spp	FFPE
FFPE_61_3	2	15	Spp	FFPE
FFPE_61_3	3	16	Spp	FFPE
FFPE_61_3	3	17	Spp	FFPE
FFPE_61_3	3	15	Spp	FFPE
FFPE_61_3	4	18	Spp	FFPE
FFPE_61_3	4	16	Spp	FFPE
FFPE_61_3	4	17	Spp	FFPE
FFPE_61_3	5	17	Spp	FFPE
FFPE_61_3	5	17	Spp	FFPE
FFPE_61_3	5	18	Spp	FFPE
FFPE_61_3	6	18	Spp	FFPE
FFPE_61_3	6	18	Spp	FFPE
FFPE_61_3	6	19	Spp	FFPE
FFPE_61_4	0.5	13	Spp	FFPE
FFPE_61_4	0.5	15	Spp	FFPE
FFPE_61_4	0.5	16	Spp	FFPE
FFPE_61_4	1	20	Spp	FFPE
FFPE_61_4	1	19	Spp	FFPE
FFPE_61_4	1	19	Spp	FFPE
FFPE_61_4	2	22	Spp	FFPE
FFPE_61_4	2	22	Spp	FFPE
FFPE_61_4	2	23	Spp	FFPE
FFPE_61_4	3	21	Spp	FFPE
FFPE_61_4	3	22	Spp	FFPE
FFPE_61_4	3	23	Spp	FFPE
FFPE_61_4	4	23	Spp	FFPE
FFPE_61_4	4	22	Spp	FFPE
FFPE_61_4	4	22	Spp	FFPE
FFPE_61_4	5	22	Spp	FFPE
FFPE_61_4	5	23	Spp	FFPE
FFPE_61_4	5	24	Spp	FFPE
FFPE_61_4	6	24	Spp	FFPE
FFPE_61_4	6	23	Spp	FFPE
FFPE_61_4	6	24	Spp	FFPE
FFPE_61_2	0.5	1.355745452	Shannon	FFPE
FFPE_61_2	0.5	1.385777563	Shannon	FFPE
FFPE_61_2	0.5	1.25601429	Shannon	FFPE
FFPE_61_2	1	1.411989553	Shannon	FFPE
FFPE_61_2	1	1.393862521	Shannon	FFPE
FFPE_61_2	1	1.394117562	Shannon	FFPE
FFPE_61_2	2	1.390847338	Shannon	FFPE
FFPE_61_2	2	1.372354421	Shannon	FFPE
FFPE_61_2	2	1.400266761	Shannon	FFPE
FFPE_61_2	3	1.388635626	Shannon	FFPE
FFPE_61_2	3	1.398678803	Shannon	FFPE
FFPE_61_2	3	1.399837367	Shannon	FFPE
FFPE_61_2	4	1.383786183	Shannon	FFPE
FFPE_61_2	4	1.395238416	Shannon	FFPE
FFPE_61_2	4	1.388939837	Shannon	FFPE
FFPE_61_2	5	1.407631237	Shannon	FFPE
FFPE_61_2	5	1.398326724	Shannon	FFPE
FFPE_61_2	5	1.403951608	Shannon	FFPE
FFPE_61_2	6	1.39856613	Shannon	FFPE
FFPE_61_2	6	1.398083326	Shannon	FFPE
FFPE_61_2	6	1.405721121	Shannon	FFPE
FFPE_61_3	0.5	1.003842396	Shannon	FFPE
FFPE_61_3	0.5	0.960572915	Shannon	FFPE
FFPE_61_3	0.5	0.869835067	Shannon	FFPE
FFPE_61_3	1	1.019184095	Shannon	FFPE
FFPE_61_3	1	1.026121632	Shannon	FFPE
FFPE_61_3	1	1.015510666	Shannon	FFPE
FFPE_61_3	2	0.999207048	Shannon	FFPE
FFPE_61_3	2	1.061556497	Shannon	FFPE
FFPE_61_3	2	1.017874054	Shannon	FFPE
FFPE_61_3	3	1.002162313	Shannon	FFPE
FFPE_61_3	3	1.038003622	Shannon	FFPE
FFPE_61_3	3	1.063020651	Shannon	FFPE
FFPE_61_3	4	1.038343451	Shannon	FFPE
FFPE_61_3	4	1.03662098	Shannon	FFPE
FFPE_61_3	4	1.069311959	Shannon	FFPE
FFPE_61_3	5	1.027995722	Shannon	FFPE
FFPE_61_3	5	1.040997108	Shannon	FFPE
FFPE_61_3	5	1.051164444	Shannon	FFPE
FFPE_61_3	6	1.040228067	Shannon	FFPE
FFPE_61_3	6	1.087699199	Shannon	FFPE
FFPE_61_3	6	1.049108903	Shannon	FFPE
FFPE_61_4	0.5	1.240680904	Shannon	FFPE
FFPE_61_4	0.5	1.181449377	Shannon	FFPE
FFPE_61_4	0.5	1.206577894	Shannon	FFPE
FFPE_61_4	1	1.338664567	Shannon	FFPE
FFPE_61_4	1	1.311287591	Shannon	FFPE
FFPE_61_4	1	1.268959412	Shannon	FFPE
FFPE_61_4	2	1.397705965	Shannon	FFPE
FFPE_61_4	2	1.341206213	Shannon	FFPE
FFPE_61_4	2	1.383398927	Shannon	FFPE
FFPE_61_4	3	1.308582983	Shannon	FFPE
FFPE_61_4	3	1.345224667	Shannon	FFPE
FFPE_61_4	3	1.355852751	Shannon	FFPE
FFPE_61_4	4	1.331623777	Shannon	FFPE
FFPE_61_4	4	1.304005212	Shannon	FFPE
FFPE_61_4	4	1.318135865	Shannon	FFPE
FFPE_61_4	5	1.338459873	Shannon	FFPE
FFPE_61_4	5	1.316008678	Shannon	FFPE
FFPE_61_4	5	1.377893849	Shannon	FFPE
FFPE_61_4	6	1.356593337	Shannon	FFPE
FFPE_61_4	6	1.357357335	Shannon	FFPE
FFPE_61_4	6	1.369977334	Shannon	FFPE
