name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pseudomonas mandelii	75612	species	7188564	13	13	0.000191574
Streptococcus constellatus	76860	species	1954077	12	0	1.81374e-64
Leclercia adecarboxylata	83655	species	4803917	6	0	1.09258e-93
Achromobacter xylosoxidans	85698	species	9063264	1	1	0.0
Lactobacillus mucosae	97478	species	2434610	40	31	0.00135096
Streptococcus infantarius	102684	species	1913271	1	0	4.31857e-88
Rhodococcus pyridinivorans	103816	species	5590512	1	0	1.31631e-18
Rhodococcus jostii	132919	species	9702737	2	0	0
Cedecea neteri	158822	species	23867322	1	0	3.4809e-146
Enterobacter hormaechei	158836	species	11766809	121	1	1.01303e-05
Kribbella flavida	182640	species	7579488	1	0	3.18899e-75
Lambdavirus	186765	genus	0	2	0	0.0
Pediococcus claussenii	187452	species	2958378	9	0	4.87028e-97
Nocardioides sp. JS614	196162	species	5293685	1	0	9.49073e-69
Escherichia albertii	208962	species	4679521	1962	5	4.63032e-05
Polaromonas naphthalenivorans	216465	species	5366143	1	0	0.0
Stenotrophomonas rhizophila	216778	species	4198652	16	0	0.000403688
Lactobacillus paracollinoides	240427	species	10733574	195	0	8.70479e-64
Klebsiella variicola	244366	species	10894097	5	1	1.89111e-106
Streptococcus pseudopneumoniae	257758	species	2195458	8	0	3.77115e-53
Staphylococcus phage 77	259901	species	41708	3	0	5.14858e-15
Bombyx mori nucleopolyhedrovirus	271108	species	128413	2	0	0.0016499
Enterobacter ludwigii	299767	species	4952770	2	0	4.59451e-18
Staphylococcus phage PT1028	320831	species	15603	17	0	0.00219223
Enterobacteria phage 933W sensu lato	374810	species	61042	1	0	0.0
Lactobacillus backii	375175	species	14123253	7	0	2.5387e-116
Staphylococcus phage phiNM3	387909	species	44061	3	0	8.01468e-14
Cronobacter dublinensis	413497	species	4628405	3	0	3.42167e-103
Cronobacter turicensis	413502	species	4599092	1	0	6.10401e-116
Enterobacteria phage cdtI	414970	species	47021	5	0	4.46798e-15
Staphylococcus phage tp310-1	445515	species	42232	1	1	0.00250839
Kosakonia oryzae	497725	species	5303342	14	0	1.19531e-81
Stx2-converting phage 1717	563769	species	62147	5	0	1.40211e-13
Enterobacteria phage YYZ-2008	564886	species	54896	6	0	3.59624e-25
Photorhabdus temperata	574560	species	5147098	10	0	4.81907e-90
Pantoea sp. At-9b	592316	species	6312783	1	0	2.89502e-134
Arthrobacter alpinus	656366	species	8380101	5	5	0.0
Staphylococcus phage P954	668618	species	40761	3	0	1.38428e-16
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	18	0	2.25081e-76
Streptococcus sp. oral taxon 431	712633	species	2177905	8	0	5.22768e-53
Rahnella sp. Y9602	741091	species	5614252	1	0	4.72369e-132
Mycobacterium sinense	875328	species	4643668	31	0	0.000709723
Methylobacterium sp. AMS5	925818	species	5599206	1	1	1.89195e-05
Rhodococcus sp. p52	935199	species	5413283	1	0	1.97663e-05
Staphylococcus argenteus	985002	species	2787638	335	0	7.56014e-13
Dickeya solani	1089444	species	4919833	1	0	1.03112e-129
Klebsiella michiganensis	1134687	species	29869212	1	1	0.0
Enterobacteria phage mEp460	1147152	species	44510	9	0	1.55966e-13
Kosakonia sacchari	1158459	species	4902066	69	0	1.29304e-52
Cronobacter condimenti	1163710	species	4499482	1	1	2.35466e-05
Enterobacter sp. R4-368	1166130	species	5155034	68	0	3.61901e-16
Enterobacteria phage SfI	1225789	species	38389	1	0	4.66482e-42
Sphingobium baderi	1332080	species	4583422	1	0	1.48906e-24
Enterobacter lignolyticus	1334193	species	4814049	229	1	3.95147e-16
Pseudomonas sp. JY-Q	1338689	species	6178825	3	2	5.14341e-05
Staphylococcus phage SA12	1347760	species	42902	3	0	4.46917e-14
Staphylococcus phage phiBU01	1519999	species	43748	3	0	8.82144e-14
Enterobacter sp. E20	1560339	species	4763114	1	1	0.0
Rhodococcus sp. B7740	1564114	species	5341557	16	2	2.11124e-05
Rhodococcus sp. PBTS 2	1653479	species	5316948	242	72	0.00311973
Enterobacter sp. FY-07	1692238	species	5138701	1	0	6.71057e-18
Microbacterium sp. CGR1	1696072	species	3634864	1	0	0.0
Klebsiella sp. G5	1715259	species	4702949	223	0	9.69764e-32
Staphylococcus sp. AntiMn-1	1715860	species	2738396	1	0	0.0
Kurthia sp. 11kri321	1750719	species	2964527	6	0	1.57109e-63
Microbacterium sp. PAMC 28756	1795053	species	3539061	1	1	0.0
Variovorax sp. PAMC 28711	1795631	species	4316152	1	1	2.45437e-05
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	1	0	2.89573e-05
Shigella sp. PAMC 28760	1813821	species	4558287	4516	0	3.02828e-16
Salmonella phage SJ46	1815968	species	103445	1	0	1.28246e-59
Sphingobium sp. RAC03	1843368	species	4369746	1	0	2.42426e-05
Exiguobacterium sp. U13-1	1849031	species	3208634	6	0	5.97914e-65
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	122	1	0
